,PLAYER,GP,MIN,PIE,Year,overall,yearsAfter
8401,Kyrie Irving,75,36.4,12.8,2014,1.0,3
8402,LaMarcus Aldridge,71,35.4,15.6,2014,2.0,8
8403,Lance Stephenson,61,25.8,7.7,2014,40.0,4
8405,Landry Fields,26,8.3,6.8,2014,39.0,4
8408,Larry Sanders,27,21.7,8.4,2014,15.0,4
8409,Lavoy Allen,63,17.0,10.7,2014,50.0,3
8410,LeBron James,69,36.1,17.1,2014,1.0,11
8411,Leandro Barbosa,66,14.9,9.6,2014,28.0,11
8412,Lester Hudson,5,11.1,14.6,2014,58.0,5
8413,Lorenzo Brown,29,18.9,7.6,2014,52.0,1
8415,Lou Williams,80,25.2,11.7,2014,45.0,9
8416,Luc Mbah a Moute,67,28.6,8.1,2014,37.0,6
8417,Lucas Nogueira,6,3.8,3.6,2014,16.0,1
8418,Luis Scola,81,20.5,13.0,2014,55.0,12
8419,Luke Babbitt,63,13.2,7.2,2014,16.0,4
8420,Luke Ridnour,47,14.5,7.3,2014,14.0,11
8421,Luol Deng,72,33.6,10.3,2014,7.0,10
8422,Malcolm Lee,1,2.0,-10.0,2014,43.0,3
8424,Manu Ginobili,70,22.7,11.3,2014,57.0,15
8425,Marc Gasol,81,33.2,15.1,2014,48.0,7
8426,Marcin Gortat,82,29.9,13.3,2014,57.0,9
8427,Marco Belinelli,62,22.4,8.2,2014,18.0,7
8428,Marcus Morris Sr.,81,25.2,9.1,2014,14.0,3
8429,Marcus Smart,67,27.0,6.6,2014,6.0,0
8431,Mario Chalmers,80,29.6,7.6,2014,34.0,6
8432,Markel Brown,47,16.6,5.5,2014,44.0,0
8433,Markieff Morris,82,31.5,10.7,2014,13.0,3
8434,Marreese Speights,76,15.9,11.7,2014,16.0,6
8435,Martell Webster,32,11.0,3.7,2014,6.0,9
8436,Marvin Williams,78,26.1,8.8,2014,2.0,9
8437,Mason Plumlee,82,21.3,10.4,2014,22.0,1
8438,Matt Barnes,76,29.9,6.4,2014,45.0,12
8439,Matt Bonner,72,13.0,6.3,2014,45.0,11
8441,Maurice Harkless,45,15.0,4.6,2014,15.0,2
8442,Meyers Leonard,55,15.4,11.6,2014,11.0,2
8443,Michael Beasley,24,21.0,7.8,2014,2.0,6
8444,Michael Carter-Williams,66,32.6,11.5,2014,11.0,1
8445,Michael Kidd-Gilchrist,55,28.9,11.0,2014,2.0,2
8446,Mike Conley,70,31.8,12.4,2014,4.0,7
8447,Mike Dunleavy,63,29.2,8.1,2014,3.0,12
8448,Mike Miller,52,13.5,3.7,2014,5.0,14
8449,Mike Muscala,40,12.6,11.0,2014,44.0,1
8450,Mike Scott,68,16.5,10.4,2014,43.0,2
8451,Miles Plumlee,73,16.4,8.4,2014,26.0,2
8454,Mitch McGary,32,15.2,10.4,2014,21.0,0
8455,Mo Williams,68,29.1,10.5,2014,47.0,11
8456,Monta Ellis,80,33.7,9.7,2014,40.0,9
8457,Nate Robinson,42,14.1,6.3,2014,21.0,9
8458,Nate Wolters,21,11.7,4.0,2014,38.0,1
8459,Nazr Mohammed,23,5.6,6.4,2014,29.0,16
8460,Nene,67,25.3,9.7,2014,7.0,12
8461,Nerlens Noel,75,30.8,10.8,2014,6.0,1
8462,Nick Calathes,58,14.4,9.4,2014,45.0,5
8463,Nick Collison,66,16.7,7.0,2014,12.0,11
8464,Nick Johnson,28,9.4,1.9,2014,42.0,0
8465,Nick Young,42,23.8,8.3,2014,16.0,7
8466,Nicolas Batum,71,33.5,9.8,2014,25.0,6
8467,Nik Stauskas,73,15.4,4.3,2014,8.0,0
8468,Nikola Mirotic,82,20.2,13.1,2014,23.0,3
8469,Nikola Pekovic,31,26.3,11.2,2014,31.0,6
8470,Nikola Vucevic,74,34.2,14.6,2014,16.0,3
8471,Noah Vonleh,25,10.3,10.5,2014,9.0,0
8472,Norris Cole,75,24.4,7.8,2014,28.0,3
8473,O.J. Mayo,71,23.9,9.4,2014,3.0,6
8474,Ognjen Kuzmic,16,4.5,8.5,2014,52.0,2
8475,Omer Asik,76,26.1,10.9,2014,36.0,6
8476,Omri Casspi,67,21.1,10.1,2014,23.0,5
8477,Otto Porter Jr.,74,19.4,8.0,2014,3.0,1
8478,P.J. Tucker,78,30.6,9.3,2014,35.0,8
8479,PJ Hairston,45,15.3,5.0,2014,26.0,0
8481,Patrick Beverley,56,30.8,7.1,2014,42.0,5
8483,Patrick Patterson,81,26.6,9.9,2014,14.0,4
8484,Patty Mills,51,15.7,8.3,2014,55.0,5
8485,Pau Gasol,78,34.4,16.9,2014,3.0,13
8486,Paul George,6,15.2,10.6,2014,10.0,4
8487,Paul Millsap,73,32.7,13.0,2014,47.0,8
8488,Paul Pierce,73,26.2,10.1,2014,10.0,16
8490,Perry Jones III,43,14.7,4.4,2014,28.0,2
8492,Quincy Acy,68,18.9,8.9,2014,37.0,2
8493,Quincy Miller,10,12.0,4.6,2014,38.0,2
8494,Quincy Pondexter,75,23.9,5.7,2014,26.0,4
8495,Rajon Rondo,68,29.7,10.8,2014,21.0,8
8496,Ramon Sessions,64,18.6,9.3,2014,56.0,7
8497,Randy Foye,50,21.7,6.6,2014,7.0,8
8498,Rasual Butler,75,20.1,8.4,2014,52.0,12
8499,Ray McCallum,68,21.1,8.3,2014,36.0,1
8500,Raymond Felton,29,9.7,9.2,2014,5.0,9
8501,Reggie Bullock,36,9.4,5.5,2014,25.0,1
8503,Reggie Jackson,77,29.5,12.8,2014,24.0,3
8505,Richard Jefferson,74,16.8,7.4,2014,13.0,13
8506,Ricky Ledo,17,14.4,3.3,2014,43.0,1
8507,Ricky Rubio,22,31.5,12.4,2014,5.0,5
8508,Robbie Hummel,45,16.5,6.3,2014,58.0,2
8510,Robert Sacre,67,16.9,6.2,2014,60.0,2
8511,Robin Lopez,59,27.8,8.9,2014,15.0,6
8512,Rodney Hood,50,21.3,8.0,2014,23.0,0
8513,Rodney Stuckey,71,26.4,11.5,2014,15.0,7
8515,Ronny Turiaf,2,9.7,4.2,2014,37.0,9
8516,Roy Hibbert,76,25.3,10.8,2014,17.0,6
8517,Rudy Gay,68,35.4,13.1,2014,8.0,8
8518,Rudy Gobert,82,26.3,16.0,2014,27.0,1
8519,Russ Smith,12,5.4,2.9,2014,47.0,0
8520,Russell Westbrook,67,34.4,18.7,2014,4.0,6
8521,Ryan Anderson,61,27.5,9.0,2014,21.0,6
8522,Ryan Hollins,46,9.6,7.3,2014,50.0,8
8523,Ryan Kelly,52,23.7,5.3,2014,48.0,1
8524,Samuel Dalembert,32,17.0,8.7,2014,26.0,13
8526,Sebastian Telfair,16,20.4,9.6,2014,13.0,10
8527,Serge Ibaka,64,33.1,10.7,2014,24.0,6
8528,Sergey Karasev,33,16.8,6.2,2014,19.0,1
8530,Shabazz Muhammad,38,22.8,11.9,2014,14.0,1
8531,Shabazz Napier,51,19.8,7.5,2014,24.0,0
8532,Shane Larkin,76,24.5,7.8,2014,18.0,1
8533,Shannon Brown,5,17.8,0.9,2014,25.0,8
8534,Shaun Livingston,78,18.8,10.0,2014,4.0,10
8536,Shawn Marion,57,19.3,7.4,2014,9.0,15
8537,Shawne Williams,63,17.2,6.2,2014,17.0,8
8539,Shelvin Mack,55,15.1,10.1,2014,34.0,3
8541,Solomon Hill,82,29.0,7.1,2014,23.0,1
8542,Spencer Dinwiddie,34,13.4,7.4,2014,38.0,0
8543,Spencer Hawes,73,17.5,6.8,2014,10.0,7
8544,Stephen Curry,80,32.7,17.8,2014,7.0,5
8545,Steve Blake,81,18.9,7.0,2014,38.0,11
8546,Steve Novak,35,5.6,4.5,2014,32.0,8
8547,Steven Adams,70,25.3,8.3,2014,12.0,1
8548,T.J. Warren,40,15.4,8.4,2014,14.0,0
8549,Taj Gibson,62,27.3,10.0,2014,26.0,5
8551,Tayshaun Prince,58,24.1,8.9,2014,23.0,12
8552,Terrence Jones,33,27.0,11.3,2014,18.0,2
8553,Terrence Ross,82,25.5,6.6,2014,8.0,2
8554,Thabo Sefolosha,52,18.8,10.6,2014,13.0,8
8555,Thaddeus Young,76,32.0,9.7,2014,12.0,7
8556,Thomas Robinson,54,14.8,11.3,2014,5.0,2
8557,Tiago Splitter,52,19.8,11.5,2014,28.0,7
8558,Tim Duncan,77,28.9,15.6,2014,1.0,17
8560,Tim Hardaway Jr.,70,24.0,7.9,2014,24.0,1
8562,Tobias Harris,68,34.8,11.3,2014,19.0,3
8563,Toney Douglas,12,14.7,7.1,2014,29.0,5
8564,Tony Allen,63,26.2,8.7,2014,25.0,10
8565,Tony Parker,68,28.7,10.2,2014,28.0,13
8566,Tony Snell,72,19.6,7.0,2014,20.0,1
8567,Tony Wroten,30,29.8,9.7,2014,25.0,2
8570,Trevor Ariza,82,35.7,9.5,2014,43.0,10
8571,Trevor Booker,79,19.8,10.6,2014,23.0,4
8572,Trey Burke,76,30.1,8.5,2014,9.0,1
8573,Tristan Thompson,82,26.8,9.7,2014,4.0,3
8575,Ty Lawson,75,35.5,12.5,2014,18.0,5
8576,Tyler Ennis,33,12.5,5.3,2014,18.0,0
8577,Tyler Hansbrough,74,14.3,7.4,2014,13.0,5
8579,Tyler Zeller,82,21.1,12.7,2014,17.0,2
8580,Tyreke Evans,79,34.0,11.8,2014,4.0,5
8581,Tyrus Thomas,2,3.3,15.2,2014,4.0,8
8582,Tyson Chandler,75,30.5,14.1,2014,2.0,13
8585,Victor Claver,10,7.6,7.1,2014,22.0,5
8586,Victor Oladipo,72,35.7,9.9,2014,2.0,1
8587,Vince Carter,66,16.5,5.8,2014,5.0,16
8588,Wayne Ellington,65,25.8,8.3,2014,28.0,5
8589,Wesley Johnson,76,29.5,6.8,2014,4.0,4
8591,Will Barton,58,17.0,10.3,2014,40.0,2
8594,Willie Green,52,18.3,5.2,2014,41.0,11
8595,Wilson Chandler,78,31.7,8.7,2014,23.0,7
8596,Xavier Henry,9,9.5,0.0,2014,12.0,4
8597,Zach LaVine,77,24.7,7.9,2014,13.0,0
8598,Zach Randolph,71,32.4,14.3,2014,19.0,13
8599,Zaza Pachulia,73,23.7,11.2,2014,42.0,11
8601,Aaron Brooks,69,16.1,7.3,2015,26.0,8
8602,Aaron Gordon,78,23.9,11.3,2015,4.0,1
8604,Adreian Payne,52,9.3,3.9,2015,15.0,1
8605,Al Horford,82,32.1,13.7,2015,3.0,8
8606,Al Jefferson,47,23.3,12.4,2015,15.0,11
8607,Al-Farouq Aminu,82,28.5,8.8,2015,8.0,5
8610,Alec Burks,31,25.7,9.9,2015,12.0,4
8611,Alex Len,78,23.3,9.1,2015,5.0,2
8613,Alexis Ajinca,59,14.6,9.5,2015,20.0,7
8614,Allen Crabbe,81,26.0,7.5,2015,31.0,2
8616,Amar'e Stoudemire,52,14.7,10.9,2015,9.0,13
8617,Amir Johnson,79,22.8,10.3,2015,56.0,10
8618,Anderson Varejao,53,9.4,8.0,2015,30.0,11
8619,Andre Drummond,81,32.9,14.0,2015,9.0,3
8620,Andre Iguodala,65,26.6,8.9,2015,9.0,11
8621,Andre Miller,39,11.8,9.6,2015,8.0,16
8622,Andre Roberson,70,22.2,5.8,2015,26.0,2
8623,Andrea Bargnani,46,13.8,7.3,2015,1.0,9
8624,Andrew Bogut,70,20.7,10.6,2015,1.0,10
8625,Andrew Goudelock,8,6.2,7.4,2015,46.0,4
8626,Andrew Nicholson,56,14.7,11.9,2015,19.0,3
8627,Andrew Wiggins,81,35.1,9.4,2015,1.0,1
8628,Anthony Bennett,19,4.4,6.3,2015,1.0,2
8629,Anthony Brown,29,20.6,3.7,2015,34.0,0
8630,Anthony Davis,61,35.5,16.5,2015,1.0,3
8633,Archie Goodwin,57,19.5,7.2,2015,29.0,2
8635,Arron Afflalo,71,33.4,7.6,2015,27.0,8
8636,Austin Rivers,67,21.8,6.9,2015,10.0,3
8637,Avery Bradley,76,33.4,8.2,2015,19.0,5
8639,Ben McLemore,68,21.2,4.8,2015,7.0,2
8640,Beno Udrih,44,16.1,7.7,2015,28.0,11
8641,Bismack Biyombo,82,22.0,10.5,2015,7.0,4
8642,Blake Griffin,35,33.4,17.1,2015,1.0,6
8644,Bobby Portis,62,17.8,9.3,2015,22.0,0
8645,Bojan Bogdanovic,79,26.8,7.2,2015,31.0,4
8646,Boris Diaw,76,18.2,9.9,2015,21.0,12
8647,Bradley Beal,55,31.1,9.9,2015,3.0,3
8648,Brandan Wright,12,17.7,10.6,2015,8.0,8
8649,Branden Dawson,6,4.8,3.0,2015,56.0,0
8650,Brandon Bass,66,20.3,10.5,2015,33.0,10
8651,Brandon Jennings,48,18.1,9.5,2015,10.0,6
8652,Brandon Knight,52,36.0,10.1,2015,8.0,4
8653,Brandon Rush,72,14.6,7.1,2015,13.0,7
8656,Brook Lopez,73,33.7,12.7,2015,10.0,7
8657,Bruno Caboclo,6,7.1,-5.6,2015,20.0,1
8661,C.J. Wilcox,23,7.3,7.2,2015,28.0,1
8662,CJ McCollum,80,34.7,11.2,2015,10.0,2
8663,CJ Miles,64,22.9,8.2,2015,34.0,10
8664,Cameron Bairstow,18,5.7,5.2,2015,49.0,1
8665,Cameron Payne,57,12.2,8.9,2015,14.0,0
8666,Carl Landry,36,15.8,13.3,2015,31.0,8
8667,Carmelo Anthony,72,35.1,14.3,2015,3.0,12
8668,Caron Butler,17,10.3,7.5,2015,10.0,13
8669,Chandler Parsons,61,29.5,11.5,2015,38.0,4
8670,Channing Frye,70,17.1,8.8,2015,8.0,10
8671,Charlie Villanueva,62,10.7,8.4,2015,7.0,10
8672,Chase Budinger,66,14.1,7.4,2015,44.0,6
8674,Chris Bosh,53,33.5,15.1,2015,4.0,12
8677,Chris Kaman,16,7.0,8.1,2015,6.0,12
8678,Chris McCullough,24,15.1,5.6,2015,29.0,0
8679,Chris Paul,74,32.7,18.4,2015,4.0,10
8682,Cleanthony Early,17,9.0,2.2,2015,34.0,1
8684,Clint Capela,77,19.1,10.5,2015,25.0,1
8685,Cody Zeller,73,24.3,9.5,2015,4.0,2
8686,Cole Aldrich,60,13.3,14.6,2015,11.0,5
8687,Corey Brewer,82,20.4,6.0,2015,7.0,8
8688,Cory Jefferson,8,6.3,7.0,2015,60.0,1
8689,Cory Joseph,80,25.6,8.9,2015,29.0,4
8691,Courtney Lee,79,29.6,7.1,2015,22.0,7
8693,D'Angelo Russell,80,28.2,8.8,2015,2.0,0
8694,D.J. Augustin,62,19.0,9.8,2015,9.0,7
8695,Dahntay Jones,1,42.4,4.7,2015,20.0,12
8696,Damian Lillard,75,35.7,14.3,2015,6.0,3
8697,Damien Inglis,20,7.8,7.6,2015,31.0,1
8699,Danilo Gallinari,53,34.7,12.4,2015,6.0,7
8700,Danny Green,79,26.1,7.0,2015,46.0,6
8701,Dante Cunningham,80,24.6,4.7,2015,33.0,6
8702,Darrell Arthur,70,21.7,7.9,2015,27.0,7
8703,Darren Collison,74,30.0,10.6,2015,21.0,6
8704,Darrun Hilliard,38,10.1,7.3,2015,38.0,0
8705,David Lee,55,16.4,13.8,2015,30.0,10
8706,David West,78,18.0,12.0,2015,18.0,12
8707,DeAndre Jordan,77,33.7,14.1,2015,35.0,7
8708,DeJuan Blair,29,7.5,1.6,2015,37.0,6
8709,DeMar DeRozan,78,35.9,13.9,2015,9.0,6
8710,DeMarcus Cousins,65,34.6,15.6,2015,5.0,5
8711,DeMarre Carroll,26,30.2,7.1,2015,27.0,6
8712,Delon Wright,27,8.5,12.4,2015,20.0,0
8713,Dennis Schroder,80,20.3,12.1,2015,17.0,2
8714,Deron Williams,65,32.4,10.0,2015,3.0,10
8715,Derrick Favors,62,32.0,14.0,2015,3.0,5
8716,Derrick Rose,66,31.8,9.4,2015,1.0,7
8717,Derrick Williams,80,17.9,12.7,2015,2.0,4
8718,Devin Booker,76,27.7,7.4,2015,13.0,0
8719,Devin Harris,64,20.0,8.3,2015,5.0,11
8720,Devyn Marble,28,8.9,2.9,2015,56.0,1
8722,Dion Waiters,78,27.6,5.8,2015,4.0,3
8723,Dirk Nowitzki,75,31.5,13.4,2015,9.0,17
8725,Donatas Motiejunas,37,14.8,6.6,2015,20.0,4
8726,Doug McDermott,81,23.0,6.9,2015,11.0,1
8727,Draymond Green,81,34.7,13.6,2015,35.0,3
8728,Drew Gooden,30,10.2,4.8,2015,4.0,13
8730,Dwight Howard,71,32.1,12.8,2015,1.0,11
8731,Dwight Powell,69,14.4,11.7,2015,45.0,1
8732,Dwyane Wade,74,30.5,13.1,2015,5.0,12
8733,E'Twaun Moore,59,21.4,7.3,2015,55.0,4
8734,Ed Davis,81,20.8,12.3,2015,13.0,5
8735,Edy Tavares,11,6.6,7.1,2015,43.0,1
8736,Elfrid Payton,73,29.4,9.1,2015,10.0,1
8738,Elliot Williams,5,9.0,2.3,2015,22.0,5
8739,Elton Brand,17,13.2,9.5,2015,1.0,16
8740,Emmanuel Mudiay,68,30.4,6.8,2015,7.0,0
8741,Enes Freedom,82,21.0,16.2,2015,3.0,4
8742,Eric Bledsoe,31,34.2,13.9,2015,18.0,5
8743,Eric Gordon,45,32.9,8.1,2015,7.0,7
8745,Erick Green,9,4.7,6.1,2015,46.0,2
8746,Ersan Ilyasova,74,25.4,8.6,2015,36.0,10
8747,Evan Fournier,79,32.5,8.7,2015,20.0,3
8748,Evan Turner,81,28.0,12.0,2015,2.0,5
8749,Festus Ezeli,46,16.7,10.5,2015,30.0,3
8750,Frank Kaminsky,81,21.1,9.0,2015,9.0,0
8752,Gary Harris,76,32.1,7.6,2015,19.0,1
8754,George Hill,74,34.1,9.4,2015,26.0,7
8755,Gerald Green,69,22.6,6.0,2015,18.0,10
8756,Gerald Henderson,72,19.9,9.3,2015,12.0,6
8757,Giannis Antetokounmpo,80,35.3,12.8,2015,15.0,2
8758,Glenn Robinson III,45,11.3,8.0,2015,40.0,1
8759,Goran Dragic,72,32.8,10.7,2015,45.0,7
8760,Gordon Hayward,80,36.2,12.6,2015,9.0,5
8761,Gorgui Dieng,82,27.1,11.5,2015,21.0,2
8762,Greg Monroe,79,29.3,14.6,2015,7.0,5
8764,Greivis Vasquez,23,20.0,6.1,2015,28.0,5
8765,Harrison Barnes,66,30.9,7.9,2015,7.0,3
8766,Hassan Whiteside,73,29.1,17.2,2015,33.0,5
8770,Ian Mahinmi,71,25.6,11.1,2015,28.0,10
8771,Iman Shumpert,54,24.4,6.1,2015,17.0,4
8772,Isaiah Canaan,77,25.5,7.1,2015,34.0,2
8773,Isaiah Thomas,82,32.2,14.2,2015,60.0,4
8776,JJ Hickson,35,12.5,10.7,2015,19.0,7
8778,JJ Redick,75,28.0,10.7,2015,11.0,9
8779,JR Smith,77,30.7,6.7,2015,18.0,11
8782,JaVale McGee,34,10.9,12.2,2015,18.0,7
8783,Jabari Parker,76,31.7,9.3,2015,2.0,1
8784,Jae Crowder,73,31.6,10.3,2015,34.0,3
8785,Jahlil Okafor,53,30.0,11.7,2015,3.0,0
8786,Jamal Crawford,79,26.9,9.5,2015,8.0,15
8787,Jameer Nelson,39,26.6,7.0,2015,20.0,11
8788,James Anderson,51,14.1,4.1,2015,20.0,5
8789,James Ennis III,22,14.9,9.2,2015,50.0,2
8790,James Harden,82,38.1,17.4,2015,3.0,6
8791,James Johnson,57,16.2,6.7,2015,16.0,6
8792,James Jones,48,9.7,7.1,2015,49.0,12
8794,James Young,29,6.9,2.5,2015,17.0,1
8795,Jared Cunningham,44,9.3,3.2,2015,24.0,3
8796,Jared Dudley,81,25.9,7.7,2015,22.0,8
8797,Jared Sullinger,81,23.6,12.2,2015,21.0,3
8799,Jarell Martin,27,14.1,7.1,2015,25.0,0
8800,Jarnell Stokes,7,2.7,16.2,2015,35.0,1
8801,Jarrett Jack,32,32.1,10.6,2015,22.0,10
8802,Jason Smith,76,15.5,8.8,2015,20.0,8
8803,Jason Terry,72,17.5,6.2,2015,10.0,16
8804,Jason Thompson,47,10.0,8.5,2015,12.0,7
8805,Jeff Ayres,17,6.3,5.5,2015,31.0,6
8806,Jeff Green,80,28.2,8.7,2015,5.0,8
8807,Jeff Teague,79,28.5,11.9,2015,19.0,6
8808,Jeff Withey,51,12.9,11.3,2015,39.0,2
8809,Jerami Grant,77,26.8,7.3,2015,39.0,1
8810,Jeremy Evans,30,8.4,8.7,2015,55.0,5
8811,Jeremy Lamb,66,18.6,11.9,2015,12.0,3
8813,Jerian Grant,76,16.6,8.2,2015,19.0,0
8814,Jerryd Bayless,52,28.9,8.0,2015,11.0,7
8815,Jimmer Fredette,6,2.9,6.8,2015,10.0,4
8816,Jimmy Butler,67,36.9,14.1,2015,30.0,4
8817,Joakim Noah,29,21.9,11.5,2015,9.0,8
8818,Jodie Meeks,3,14.5,10.3,2015,41.0,6
8819,Joe Harris,5,3.0,3.8,2015,33.0,1
8821,Joe Johnson,81,33.4,8.1,2015,10.0,14
8822,Joe Young,41,9.4,7.9,2015,43.0,0
8824,Joffrey Lauvergne,59,17.6,11.4,2015,55.0,2
8825,John Henson,57,16.8,10.3,2015,14.0,3
8826,John Jenkins,43,11.2,7.5,2015,23.0,3
8827,John Wall,77,36.2,14.4,2015,1.0,5
8828,Johnny O'Bryant III,66,13.0,4.5,2015,36.0,1
8829,Jon Leuer,67,18.7,12.6,2015,40.0,4
8830,Jonas Jerebko,78,15.1,8.0,2015,39.0,6
8831,Jonas Valanciunas,60,25.9,14.2,2015,5.0,4
8833,Jordan Adams,2,7.3,9.2,2015,22.0,1
8834,Jordan Clarkson,79,32.3,8.7,2015,46.0,1
8835,Jordan Farmar,12,24.3,8.4,2015,26.0,9
8836,Jordan Hamilton,11,27.6,8.2,2015,26.0,4
8837,Jordan Hill,73,20.7,11.8,2015,8.0,6
8838,Jordan McRae,22,8.9,9.6,2015,58.0,1
8839,Jordan Mickey,16,3.6,7.2,2015,33.0,0
8842,Josh Huestis,5,11.0,4.2,2015,29.0,1
8843,Josh McRoberts,42,14.2,7.2,2015,37.0,8
8844,Josh Richardson,52,21.3,6.6,2015,40.0,0
8845,Josh Smith,55,16.0,6.6,2015,17.0,11
8846,Jrue Holiday,65,28.2,12.9,2015,17.0,6
8847,Julius Randle,81,28.2,11.0,2015,7.0,1
8848,Justin Anderson,55,11.8,9.4,2015,21.0,0
8849,Justin Harper,5,7.0,2.1,2015,32.0,4
8851,Justise Winslow,78,28.6,6.4,2015,10.0,0
8852,Jusuf Nurkic,32,17.1,8.5,2015,16.0,1
8853,KJ McDaniels,37,6.4,6.2,2015,32.0,1
8854,Karl-Anthony Towns,82,32.0,15.4,2015,1.0,0
8855,Kawhi Leonard,72,33.0,17.0,2015,15.0,4
8857,Kelly Olynyk,69,20.2,11.1,2015,13.0,2
8858,Kelly Oubre Jr.,63,10.7,5.1,2015,15.0,0
8859,Kemba Walker,81,35.6,13.5,2015,9.0,4
8860,Kendall Marshall,30,13.3,4.9,2015,13.0,3
8861,Kendrick Perkins,37,14.6,4.6,2015,27.0,12
8862,Kenneth Faried,67,25.3,12.6,2015,22.0,4
8864,Kentavious Caldwell-Pope,76,36.7,7.7,2015,8.0,2
8865,Kevin Durant,72,35.8,19.4,2015,2.0,8
8867,Kevin Love,77,31.5,14.3,2015,5.0,7
8868,Kevin Martin,55,19.9,7.4,2015,26.0,11
8869,Kevin Seraphin,48,11.0,7.8,2015,17.0,5
8870,Kevon Looney,5,4.1,10.5,2015,30.0,0
8871,Khris Middleton,79,36.1,10.8,2015,39.0,3
8872,Kirk Hinrich,46,13.7,5.6,2015,7.0,12
8873,Klay Thompson,80,33.3,11.4,2015,11.0,4
8874,Kobe Bryant,66,28.2,8.9,2015,13.0,19
8875,Kosta Koufos,78,19.0,8.8,2015,23.0,7
8876,Kostas Papanikolaou,26,11.3,4.4,2015,48.0,3
8877,Kris Humphries,53,15.7,8.7,2015,14.0,11
8878,Kristaps Porzingis,72,28.4,11.3,2015,4.0,0
8879,Kyle Anderson,78,16.0,10.2,2015,30.0,1
8880,Kyle Korver,80,30.0,6.8,2015,51.0,12
8881,Kyle Lowry,77,37.0,14.5,2015,24.0,9
8882,Kyle O'Quinn,65,11.8,12.3,2015,49.0,3
8883,Kyle Singler,68,14.4,3.1,2015,33.0,4
8884,Kyrie Irving,53,31.5,12.2,2015,1.0,4
8885,LaMarcus Aldridge,74,30.6,15.1,2015,2.0,9
8886,Lamar Patterson,35,11.3,3.7,2015,48.0,1
8887,Lance Stephenson,69,19.9,9.8,2015,40.0,5
8890,Larry Nance Jr.,63,20.1,9.0,2015,27.0,0
8891,Lavoy Allen,79,20.2,9.0,2015,50.0,4
8892,LeBron James,76,35.6,18.9,2015,1.0,12
8893,Leandro Barbosa,68,15.9,7.2,2015,28.0,12
8894,Lorenzo Brown,8,7.6,4.7,2015,52.0,2
8896,Lou Williams,67,28.5,10.4,2015,45.0,10
8897,Luc Mbah a Moute,75,17.0,3.9,2015,37.0,7
8898,Lucas Nogueira,29,7.7,7.5,2015,16.0,2
8900,Luis Scola,76,21.5,8.6,2015,55.0,13
8901,Luke Babbitt,47,18.0,7.2,2015,16.0,5
8902,Luol Deng,74,32.4,10.1,2015,7.0,11
8903,Manu Ginobili,58,19.6,11.9,2015,57.0,16
8904,Marc Gasol,52,34.4,13.0,2015,48.0,8
8906,Marcin Gortat,75,30.1,13.0,2015,57.0,10
8907,Marco Belinelli,68,24.6,6.3,2015,18.0,8
8908,Marcus Morris Sr.,80,35.7,8.6,2015,14.0,4
8909,Marcus Smart,61,27.3,7.2,2015,6.0,1
8910,Marcus Thornton,61,18.2,9.1,2015,45.0,0
8911,Mario Chalmers,61,22.5,11.6,2015,34.0,7
8912,Mario Hezonja,79,17.9,6.5,2015,5.0,0
8913,Markel Brown,62,15.8,6.5,2015,44.0,1
8914,Markieff Morris,64,25.5,8.8,2015,13.0,4
8915,Marreese Speights,72,11.6,10.9,2015,16.0,7
8916,Marvin Williams,81,28.9,11.0,2015,2.0,10
8917,Mason Plumlee,82,25.4,10.6,2015,22.0,2
8918,Matt Barnes,76,28.8,7.8,2015,45.0,13
8919,Matt Bonner,30,6.9,9.4,2015,45.0,12
8921,Maurice Harkless,78,18.7,8.0,2015,15.0,3
8922,Metta World Peace,35,16.9,4.7,2015,16.0,16
8923,Meyers Leonard,61,21.8,8.2,2015,11.0,3
8924,Michael Beasley,20,18.1,14.8,2015,2.0,7
8925,Michael Carter-Williams,54,30.5,9.9,2015,11.0,2
8926,Michael Kidd-Gilchrist,7,29.2,11.2,2015,2.0,3
8927,Mike Conley,56,31.4,12.9,2015,4.0,8
8928,Mike Dunleavy,31,22.7,5.2,2015,3.0,13
8929,Mike Miller,47,7.9,4.5,2015,5.0,15
8930,Mike Muscala,60,9.4,8.4,2015,44.0,2
8931,Mike Scott,75,15.3,10.0,2015,43.0,3
8932,Miles Plumlee,61,14.3,10.9,2015,26.0,3
8934,Mitch McGary,20,3.6,4.6,2015,21.0,1
8935,Mo Williams,41,18.2,9.4,2015,47.0,12
8936,Monta Ellis,81,33.8,9.6,2015,40.0,10
8937,Montrezl Harrell,39,9.7,7.8,2015,32.0,0
8938,Myles Turner,60,22.8,10.5,2015,11.0,0
8939,Nate Robinson,2,11.6,-1.6,2015,21.0,10
8940,Nazr Mohammed,5,3.9,5.1,2015,29.0,17
8941,Nemanja Bjelica,60,17.9,7.3,2015,35.0,5
8942,Nene,57,19.2,11.3,2015,7.0,13
8943,Nerlens Noel,67,29.3,11.3,2015,6.0,2
8944,Nick Collison,59,11.9,4.8,2015,12.0,12
8945,Nick Young,54,19.1,5.8,2015,16.0,8
8946,Nicolas Batum,70,35.0,11.6,2015,25.0,7
8947,Nik Stauskas,73,24.8,6.2,2015,8.0,1
8948,Nikola Jokic,80,21.7,14.5,2015,41.0,1
8949,Nikola Mirotic,66,24.9,10.3,2015,23.0,4
8950,Nikola Pekovic,12,13.0,3.3,2015,31.0,7
