,PLAYER,GP,MIN,PIE,Year,overall,yearsAfter
8066,Terrence Ross,63,23.0,7.5,2021,8.0,9
8067,Terry Rozier,73,33.7,11.4,2021,16.0,6
8068,Thaddeus Young,52,16.3,10.9,2021,12.0,14
8069,Thanasis Antetokounmpo,48,9.9,6.7,2021,51.0,7
8070,Theo Maledon,51,17.8,7.5,2021,34.0,1
8071,Thomas Bryant,27,16.3,10.6,2021,42.0,4
8072,Tim Hardaway Jr.,42,29.6,8.9,2021,24.0,8
8073,Timothe Luwawu-Cabarrot,52,13.2,4.9,2021,24.0,5
8074,Tobias Harris,73,34.8,11.5,2021,19.0,10
8075,Tomas Satoransky,55,16.5,7.6,2021,32.0,9
8076,Tony Bradley,55,10.0,9.6,2021,28.0,4
8077,Tony Snell,53,15.5,4.3,2021,20.0,8
8078,Trae Young,76,34.9,16.1,2021,5.0,3
8079,Tre Jones,69,16.6,10.5,2021,41.0,1
8080,Tre Mann,60,22.8,6.9,2021,18.0,0
8081,Tremont Waters,3,16.8,3.4,2021,51.0,2
8082,Trevor Ariza,24,19.3,5.9,2021,43.0,17
8083,Trey Burke,42,10.5,6.9,2021,9.0,8
8084,Trey Lyles,75,20.5,11.5,2021,12.0,6
8085,Trey Murphy III,62,13.9,8.0,2021,17.0,0
8086,Tristan Thompson,57,15.7,8.6,2021,4.0,10
8087,Troy Brown Jr.,66,16.0,7.3,2021,15.0,3
8088,Ty Jerome,48,16.7,8.1,2021,24.0,2
8089,Tyler Herro,66,32.6,12.9,2021,13.0,2
8090,Tyrell Terry,2,1.5,5.3,2021,31.0,1
8091,Tyrese Haliburton,77,35.0,12.2,2021,12.0,1
8092,Tyrese Maxey,75,35.3,10.5,2021,21.0,1
8093,Tyrone Wallace,6,12.5,1.1,2021,60.0,5
8094,Tyus Jones,73,21.2,12.6,2021,24.0,6
8095,Udoka Azubuike,17,11.5,11.8,2021,27.0,1
8096,Usman Garuba,24,10.0,8.7,2021,23.0,0
8097,Vernon Carey Jr.,7,6.3,5.5,2021,32.0,1
8098,Victor Oladipo,8,21.6,13.0,2021,2.0,8
8099,Vit Krejci,30,23.0,5.6,2021,37.0,1
8100,Vlatko Cancar,15,11.8,8.5,2021,49.0,4
8101,Wayne Ellington,43,18.8,6.4,2021,28.0,12
8102,Wendell Carter Jr.,62,29.9,14.4,2021,7.0,3
8103,Wes Iwundu,3,27.4,4.1,2021,33.0,4
8104,Will Barton,71,32.1,9.5,2021,40.0,9
8105,Willie Cauley-Stein,20,9.1,5.6,2021,6.0,6
8106,Willy Hernangomez,50,16.8,13.1,2021,35.0,6
8107,Xavier Tillman,53,13.2,9.4,2021,35.0,1
8108,Zach Collins,28,17.9,10.7,2021,10.0,4
8109,Zach LaVine,67,34.7,12.9,2021,13.0,7
8110,Zeke Nnaji,41,17.0,7.8,2021,22.0,1
8111,Ziaire Williams,62,21.7,5.5,2021,10.0,0
8112,Ian Mahinmi,0,0.0,0.0,2005,28.0,0
8113,Ian Mahinmi,0,0.0,0.0,2006,28.0,1
8114,Ian Mahinmi,0,0.0,0.0,2008,28.0,3
8115,Chuma Okeke,0,0.0,0.0,2019,16.0,0
8116,Daniel Hamilton,0,0.0,0.0,2016,56.0,0
8117,Matt Bonner,0,0.0,0.0,2003,45.0,0
8118,Gordan Giricek,0,0.0,0.0,1999,40.0,0
8119,Gordan Giricek,0,0.0,0.0,2000,40.0,1
8120,Gordan Giricek,0,0.0,0.0,2001,40.0,2
8121,Nate Wolters,0,0.0,0.0,2015,38.0,2
8122,Nate Wolters,0,0.0,0.0,2016,38.0,3
8123,David Andersen,0,0.0,0.0,2002,36.0,0
8124,David Andersen,0,0.0,0.0,2003,36.0,1
8125,David Andersen,0,0.0,0.0,2004,36.0,2
8126,David Andersen,0,0.0,0.0,2005,36.0,3
8127,David Andersen,0,0.0,0.0,2006,36.0,4
8128,David Andersen,0,0.0,0.0,2007,36.0,5
8129,David Andersen,0,0.0,0.0,2008,36.0,6
8130,Alexis Ajinca,0,0.0,0.0,2011,20.0,3
8131,Alexis Ajinca,0,0.0,0.0,2012,20.0,4
8132,Bogdan Bogdanovic,0,0.0,0.0,2014,27.0,0
8133,Bogdan Bogdanovic,0,0.0,0.0,2015,27.0,1
8134,Bogdan Bogdanovic,0,0.0,0.0,2016,27.0,2
8135,Etan Thomas,0,0.0,0.0,2000,12.0,0
8136,Etan Thomas,0,0.0,0.0,2007,12.0,7
8137,Metta World Peace,0,0.0,0.0,2014,16.0,15
8138,Greg Buckner,0,0.0,0.0,1998,53.0,0
8139,Nikola Pekovic,0,0.0,0.0,2008,31.0,0
8140,Nikola Pekovic,0,0.0,0.0,2009,31.0,1
8141,Raul Neto,0,0.0,0.0,2013,47.0,0
8142,Raul Neto,0,0.0,0.0,2014,47.0,1
8143,Ray Spalding,0,0.0,0.0,2019,56.0,1
8144,Donatas Motiejunas,0,0.0,0.0,2011,20.0,0
8145,Donatas Motiejunas,0,0.0,0.0,2017,20.0,6
8146,Darrell Arthur,0,0.0,0.0,2011,27.0,3
8147,Daniel Orton,0,0.0,0.0,2010,29.0,0
8148,Nikola Jokic,0,0.0,0.0,2014,41.0,0
8149,Dontae' Jones,0,0.0,0.0,1996,21.0,0
8150,Kareem Rush,0,0.0,0.0,2006,20.0,4
8151,Nerlens Noel,0,0.0,0.0,2013,6.0,0
8152,Roy Rogers,0,0.0,0.0,1998,22.0,2
8153,Jonathan Bender,0,0.0,0.0,2006,5.0,7
8154,Jonathan Bender,0,0.0,0.0,2007,5.0,8
8155,Jonathan Bender,0,0.0,0.0,2008,5.0,9
8156,Cheikh Samb,0,0.0,0.0,2006,51.0,0
8157,Shammond Williams,0,0.0,0.0,2004,34.0,6
8158,Shammond Williams,0,0.0,0.0,2005,34.0,7
8159,Hassan Whiteside,0,0.0,0.0,2012,33.0,2
8160,Hassan Whiteside,0,0.0,0.0,2013,33.0,3
8161,Nenad Krstic,0,0.0,0.0,2002,24.0,0
8162,Nenad Krstic,0,0.0,0.0,2003,24.0,1
8163,Zhou Qi,0,0.0,0.0,2016,43.0,0
8164,Soumaila Samake,0,0.0,0.0,2001,36.0,1
8165,P.J. Tucker,0,0.0,0.0,2007,35.0,1
8166,P.J. Tucker,0,0.0,0.0,2008,35.0,2
8167,P.J. Tucker,0,0.0,0.0,2009,35.0,3
8168,P.J. Tucker,0,0.0,0.0,2010,35.0,4
8169,P.J. Tucker,0,0.0,0.0,2011,35.0,5
8170,Sean Williams,0,0.0,0.0,2010,17.0,3
8171,Ben Simmons,0,0.0,0.0,2016,1.0,0
8172,Sean May,0,0.0,0.0,2007,13.0,2
8173,Mirsad Turkcan,0,0.0,0.0,1998,18.0,0
8174,Juan Carlos Navarro,0,0.0,0.0,2002,39.0,0
8175,Juan Carlos Navarro,0,0.0,0.0,2003,39.0,1
8176,Juan Carlos Navarro,0,0.0,0.0,2004,39.0,2
8177,Juan Carlos Navarro,0,0.0,0.0,2005,39.0,3
8178,Juan Carlos Navarro,0,0.0,0.0,2006,39.0,4
8179,Dejounte Murray,0,0.0,0.0,2018,29.0,2
8180,Mark Blount,0,0.0,0.0,1997,54.0,0
8181,Mark Blount,0,0.0,0.0,1998,54.0,1
8182,Mark Blount,0,0.0,0.0,1999,54.0,2
8183,Admiral Schofield,0,0.0,0.0,2020,42.0,1
8184,Zach Collins,0,0.0,0.0,2020,10.0,3
8185,Harry Giles III,0,0.0,0.0,2017,20.0,0
8186,Casey Jacobsen,0,0.0,0.0,2005,22.0,3
8187,Casey Jacobsen,0,0.0,0.0,2006,22.0,4
8188,Ricky Rubio,0,0.0,0.0,2009,5.0,0
8189,Ricky Rubio,0,0.0,0.0,2010,5.0,1
8190,Cheick Diallo,0,0.0,0.0,2020,33.0,4
8191,Victor Claver,0,0.0,0.0,2009,22.0,0
8192,Victor Claver,0,0.0,0.0,2010,22.0,1
8193,Victor Claver,0,0.0,0.0,2011,22.0,2
8194,Andrew Harrison,0,0.0,0.0,2015,44.0,0
8195,Ognjen Kuzmic,0,0.0,0.0,2012,52.0,0
8196,Stephen Jackson,0,0.0,0.0,1997,42.0,0
8197,Stephen Jackson,0,0.0,0.0,1998,42.0,1
8198,Stephen Jackson,0,0.0,0.0,1999,42.0,2
8199,Sasha Kaun,0,0.0,0.0,2008,56.0,0
8200,Sasha Kaun,0,0.0,0.0,2009,56.0,1
8201,Sasha Kaun,0,0.0,0.0,2010,56.0,2
8202,Sasha Kaun,0,0.0,0.0,2011,56.0,3
8203,Sasha Kaun,0,0.0,0.0,2012,56.0,4
8204,Sasha Kaun,0,0.0,0.0,2013,56.0,5
8205,Sasha Kaun,0,0.0,0.0,2014,56.0,6
8206,Anthony Parker,0,0.0,0.0,2000,21.0,3
8207,Anthony Parker,0,0.0,0.0,2001,21.0,4
8208,Anthony Parker,0,0.0,0.0,2002,21.0,5
8209,Anthony Parker,0,0.0,0.0,2003,21.0,6
8210,Anthony Parker,0,0.0,0.0,2004,21.0,7
8211,Anthony Parker,0,0.0,0.0,2005,21.0,8
8212,Kevin Durant,0,0.0,0.0,2019,2.0,12
8213,Jason Smith,0,0.0,0.0,2008,20.0,1
8214,Charles Smith,0,0.0,0.0,1999,26.0,2
8215,Charles Smith,0,0.0,0.0,2000,26.0,3
8216,Charles Smith,0,0.0,0.0,2003,26.0,6
8217,Charles Smith,0,0.0,0.0,2004,26.0,7
8218,Will Solomon,0,0.0,0.0,2002,32.0,1
8219,Will Solomon,0,0.0,0.0,2003,32.0,2
8220,Will Solomon,0,0.0,0.0,2004,32.0,3
8221,Will Solomon,0,0.0,0.0,2005,32.0,4
8222,Will Solomon,0,0.0,0.0,2006,32.0,5
8223,Will Solomon,0,0.0,0.0,2007,32.0,6
8224,Dylan Windler,0,0.0,0.0,2019,26.0,0
8225,Dario Saric,0,0.0,0.0,2014,12.0,0
8226,Dario Saric,0,0.0,0.0,2015,12.0,1
8227,Justin Hamilton,0,0.0,0.0,2012,45.0,0
8228,Justin Hamilton,0,0.0,0.0,2015,45.0,3
8229,Marko Jaric,0,0.0,0.0,2000,30.0,0
8230,Marko Jaric,0,0.0,0.0,2001,30.0,1
8231,Deividas Sirvydis,0,0.0,0.0,2019,37.0,0
8232,Brandon Knight,0,0.0,0.0,2017,8.0,6
8233,Brandon Knight,0,0.0,0.0,2020,8.0,9
8234,Mario Kasun,0,0.0,0.0,2002,40.0,0
8235,Mario Kasun,0,0.0,0.0,2003,40.0,1
8236,Tomas Satoransky,0,0.0,0.0,2012,32.0,0
8237,Tomas Satoransky,0,0.0,0.0,2013,32.0,1
8238,Tomas Satoransky,0,0.0,0.0,2014,32.0,2
8239,Tomas Satoransky,0,0.0,0.0,2015,32.0,3
8240,Mario Chalmers,0,0.0,0.0,2016,34.0,8
8241,John Wallace,0,0.0,0.0,2002,18.0,6
8242,Matt Freije,0,0.0,0.0,2005,53.0,1
8243,Joey Dorsey,0,0.0,0.0,2011,33.0,3
8244,Joey Dorsey,0,0.0,0.0,2012,33.0,4
8245,Joey Dorsey,0,0.0,0.0,2013,33.0,5
8246,Larry Hughes,0,0.0,0.0,2010,8.0,12
8247,Yao Ming,0,0.0,0.0,2009,1.0,7
8248,Marquis Teague,0,0.0,0.0,2014,29.0,2
8249,Marquis Teague,0,0.0,0.0,2015,29.0,3
8250,Marquis Teague,0,0.0,0.0,2016,29.0,4
8251,Maurice Taylor,0,0.0,0.0,2001,14.0,4
8252,Morris Almond,0,0.0,0.0,2009,25.0,2
8253,Morris Almond,0,0.0,0.0,2010,25.0,3
8254,Rudy Fernandez,0,0.0,0.0,2007,24.0,0
8255,Jimmer Fredette,0,0.0,0.0,2016,10.0,5
8256,Jimmer Fredette,0,0.0,0.0,2017,10.0,6
8257,Joe Johnson,0,0.0,0.0,2018,10.0,17
8258,Joe Johnson,0,0.0,0.0,2019,10.0,18
8259,Joe Johnson,0,0.0,0.0,2020,10.0,19
8260,DeMarco Johnson,0,0.0,0.0,1998,38.0,0
8261,Efthimios Rentzias,0,0.0,0.0,1996,23.0,0
8262,Efthimios Rentzias,0,0.0,0.0,1997,23.0,1
8263,Efthimios Rentzias,0,0.0,0.0,1998,23.0,2
8264,Efthimios Rentzias,0,0.0,0.0,1999,23.0,3
8265,Efthimios Rentzias,0,0.0,0.0,2000,23.0,4
8266,Efthimios Rentzias,0,0.0,0.0,2001,23.0,5
8267,MarShon Brooks,0,0.0,0.0,2014,25.0,3
8268,MarShon Brooks,0,0.0,0.0,2015,25.0,4
8269,MarShon Brooks,0,0.0,0.0,2016,25.0,5
8270,Eddie Griffin,0,0.0,0.0,2003,7.0,2
8271,Mark Pope,0,0.0,0.0,1996,52.0,0
8272,Mark Pope,0,0.0,0.0,1999,52.0,3
8273,Mark Pope,0,0.0,0.0,2002,52.0,6
8274,Jelani McCoy,0,0.0,0.0,2005,33.0,7
8275,Jelani McCoy,0,0.0,0.0,2006,33.0,8
8276,Kaniel Dickens,0,0.0,0.0,2000,50.0,0
8277,Kaniel Dickens,0,0.0,0.0,2001,50.0,1
8278,Kaniel Dickens,0,0.0,0.0,2002,50.0,2
8279,Kaniel Dickens,0,0.0,0.0,2005,50.0,5
8280,Kaniel Dickens,0,0.0,0.0,2006,50.0,6
8281,Ersan Ilyasova,0,0.0,0.0,2005,36.0,0
8282,Ersan Ilyasova,0,0.0,0.0,2007,36.0,2
8283,Ersan Ilyasova,0,0.0,0.0,2008,36.0,3
8284,Anzejs Pasecniks,0,0.0,0.0,2017,25.0,0
8285,Anzejs Pasecniks,0,0.0,0.0,2018,25.0,1
8286,Rasual Butler,0,0.0,0.0,2012,52.0,10
8287,Cedi Osman,0,0.0,0.0,2015,31.0,0
8288,Cedi Osman,0,0.0,0.0,2016,31.0,1
8289,Willy Hernangomez,0,0.0,0.0,2015,35.0,0
8290,Alvin Williams,0,0.0,0.0,2004,47.0,7
8291,Josh Huestis,0,0.0,0.0,2014,29.0,0
8292,John Thomas,0,0.0,0.0,2000,25.0,3
8293,John Thomas,0,0.0,0.0,2001,25.0,4
8294,John Thomas,0,0.0,0.0,2002,25.0,5
8295,John Thomas,0,0.0,0.0,2003,25.0,6
8296,Leandro Bolmaro,0,0.0,0.0,2020,23.0,0
8297,Nigel Williams-Goss,0,0.0,0.0,2017,55.0,0
8298,Nigel Williams-Goss,0,0.0,0.0,2018,55.0,1
8299,Justin Harper,0,0.0,0.0,2012,32.0,1
8300,Justin Harper,0,0.0,0.0,2013,32.0,2
8301,Justin Harper,0,0.0,0.0,2014,32.0,3
8302,Maurice Ager,0,0.0,0.0,2009,28.0,3
8303,Tiago Splitter,0,0.0,0.0,2007,28.0,0
8304,Tiago Splitter,0,0.0,0.0,2008,28.0,1
8305,Tiago Splitter,0,0.0,0.0,2009,28.0,2
8306,Vlatko Cancar,0,0.0,0.0,2017,49.0,0
8307,Vlatko Cancar,0,0.0,0.0,2018,49.0,1
8308,Nikola Mirotic,0,0.0,0.0,2011,23.0,0
8309,Nikola Mirotic,0,0.0,0.0,2012,23.0,1
8310,Nikola Mirotic,0,0.0,0.0,2013,23.0,2
8311,Robert Swift,0,0.0,0.0,2006,12.0,2
8312,Jarvis Varnado,0,0.0,0.0,2010,41.0,0
8313,Jarvis Varnado,0,0.0,0.0,2011,41.0,1
8314,Elliot Williams,0,0.0,0.0,2010,22.0,0
8315,Elliot Williams,0,0.0,0.0,2012,22.0,2
8316,Christian Eyenga,0,0.0,0.0,2009,30.0,0
8317,Alex Abrines,0,0.0,0.0,2013,32.0,0
8318,Alex Abrines,0,0.0,0.0,2014,32.0,1
8319,Alex Abrines,0,0.0,0.0,2015,32.0,2
8320,Derrick Dial,0,0.0,0.0,1998,52.0,0
8321,Derrick Dial,0,0.0,0.0,2002,52.0,4
8322,Marc Gasol,0,0.0,0.0,2007,48.0,0
8323,Darington Hobson,0,0.0,0.0,2010,37.0,0
8324,Marcin Gortat,0,0.0,0.0,2005,57.0,0
8325,Marcin Gortat,0,0.0,0.0,2006,57.0,1
8326,Dakari Johnson,0,0.0,0.0,2015,48.0,0
8327,Dakari Johnson,0,0.0,0.0,2016,48.0,1
8328,Rafer Alston,0,0.0,0.0,1998,39.0,0
8329,Sean Marks,0,0.0,0.0,2000,44.0,2
8330,Sean Marks,0,0.0,0.0,2003,44.0,5
8331,Jeff McInnis,0,0.0,0.0,1997,37.0,1
8332,Randy Holcomb,0,0.0,0.0,2002,56.0,0
8333,Randy Holcomb,0,0.0,0.0,2003,56.0,1
8334,Randy Holcomb,0,0.0,0.0,2004,56.0,2
8335,Corsley Edwards,0,0.0,0.0,2002,57.0,0
8336,Corsley Edwards,0,0.0,0.0,2003,57.0,1
8337,Ryan Bowen,0,0.0,0.0,1998,55.0,0
8338,Ryan Bowen,0,0.0,0.0,2006,55.0,8
8339,Nando De Colo,0,0.0,0.0,2009,53.0,0
8340,Nando De Colo,0,0.0,0.0,2010,53.0,1
8341,Nando De Colo,0,0.0,0.0,2011,53.0,2
8342,Obinna Ekezie,0,0.0,0.0,2002,37.0,3
8343,Obinna Ekezie,0,0.0,0.0,2003,37.0,4
8344,Tyrus Thomas,0,0.0,0.0,2013,4.0,7
8345,Jaron Blossomgame,0,0.0,0.0,2017,59.0,0
8346,Andrew Goudelock,0,0.0,0.0,2013,46.0,2
8347,Andrew Goudelock,0,0.0,0.0,2014,46.0,3
8348,Nemanja Bjelica,0,0.0,0.0,2010,35.0,0
8349,Nemanja Bjelica,0,0.0,0.0,2011,35.0,1
8350,Nemanja Bjelica,0,0.0,0.0,2012,35.0,2
8351,Nemanja Bjelica,0,0.0,0.0,2013,35.0,3
8352,Nemanja Bjelica,0,0.0,0.0,2014,35.0,4
8353,Joel Freeland,0,0.0,0.0,2006,30.0,0
8354,Joel Freeland,0,0.0,0.0,2007,30.0,1
8355,Joel Freeland,0,0.0,0.0,2008,30.0,2
8356,Joel Freeland,0,0.0,0.0,2009,30.0,3
8357,Joel Freeland,0,0.0,0.0,2010,30.0,4
8358,Joel Freeland,0,0.0,0.0,2011,30.0,5
8359,Primoz Brezec,0,0.0,0.0,2000,27.0,0
8360,Primoz Brezec,0,0.0,0.0,2008,27.0,8
8361,Jerome Jordan,0,0.0,0.0,2010,44.0,0
8362,Jerome Jordan,0,0.0,0.0,2012,44.0,2
8363,Jerome Jordan,0,0.0,0.0,2013,44.0,3
8364,Ike Diogu,0,0.0,0.0,2009,9.0,4
8365,Curtis Borchardt,0,0.0,0.0,2002,18.0,0
8366,John Jenkins,0,0.0,0.0,2017,23.0,5
8367,Kristaps Porzingis,0,0.0,0.0,2018,4.0,3
8368,Derrick Zimmerman,0,0.0,0.0,2003,40.0,0
8369,Derrick Zimmerman,0,0.0,0.0,2004,40.0,1
8370,Omer Asik,0,0.0,0.0,2008,36.0,0
8371,Omer Asik,0,0.0,0.0,2009,36.0,1
8372,Lester Hudson,0,0.0,0.0,2012,58.0,3
8373,Lester Hudson,0,0.0,0.0,2013,58.0,4
8374,Shane Larkin,0,0.0,0.0,2016,18.0,3
8375,Brendan Haywood,0,0.0,0.0,2013,20.0,12
8376,Davis Bertans,0,0.0,0.0,2011,42.0,0
8377,Davis Bertans,0,0.0,0.0,2012,42.0,1
8378,Davis Bertans,0,0.0,0.0,2013,42.0,2
8379,Davis Bertans,0,0.0,0.0,2014,42.0,3
8380,Davis Bertans,0,0.0,0.0,2015,42.0,4
8381,Loren Woods,0,0.0,0.0,2006,45.0,5
8382,Ansu Sesay,0,0.0,0.0,1998,30.0,0
8383,Ansu Sesay,0,0.0,0.0,1999,30.0,1
8384,Ansu Sesay,0,0.0,0.0,2000,30.0,2
8385,Hilton Armstrong,0,0.0,0.0,2011,12.0,5
8386,Hilton Armstrong,0,0.0,0.0,2012,12.0,6
8387,Oleksiy Pecherov,0,0.0,0.0,2006,18.0,0
8388,Jonas Valanciunas,0,0.0,0.0,2011,5.0,0
8389,Rodney Buford,0,0.0,0.0,2002,53.0,3
8390,Melvin Ely,0,0.0,0.0,2009,12.0,7
8391,Melvin Ely,0,0.0,0.0,2011,12.0,9
8392,Melvin Ely,0,0.0,0.0,2012,12.0,10
8393,Dee Brown,0,0.0,0.0,2007,46.0,1
8394,Raul Lopez,0,0.0,0.0,2001,24.0,0
8395,Raul Lopez,0,0.0,0.0,2002,24.0,1
8396,Hamady Ndiaye,0,0.0,0.0,2012,56.0,2
8397,Jason Hart,0,0.0,0.0,2002,49.0,2
8398,Denzel Valentine,0,0.0,0.0,2018,14.0,2
8399,Isaiah Hartenstein,0,0.0,0.0,2017,43.0,0
8400,Andrei Kirilenko,0,0.0,0.0,1999,24.0,0
8401,Andrei Kirilenko,0,0.0,0.0,2000,24.0,1
8402,Andrei Kirilenko,0,0.0,0.0,2011,24.0,12
8403,Marko Simonovic,0,0.0,0.0,2020,44.0,0
8404,Semaj Christon,0,0.0,0.0,2014,55.0,0
8405,Semaj Christon,0,0.0,0.0,2015,55.0,1
8406,Sam Dekker,0,0.0,0.0,2019,18.0,4
8407,Sam Dekker,0,0.0,0.0,2020,18.0,5
8408,George King,0,0.0,0.0,2019,59.0,1
8409,George King,0,0.0,0.0,2020,59.0,2
8410,Darius Songaila,0,0.0,0.0,2002,49.0,0
8411,Danilo Gallinari,0,0.0,0.0,2013,6.0,5
8412,Wang Zhi-zhi,0,0.0,0.0,1999,36.0,0
8413,Patrick Beverley,0,0.0,0.0,2009,42.0,0
8414,Patrick Beverley,0,0.0,0.0,2010,42.0,1
8415,Patrick Beverley,0,0.0,0.0,2011,42.0,2
8416,Michael Ruffin,0,0.0,0.0,2002,32.0,3
8417,Ryan Reid,0,0.0,0.0,2010,57.0,0
8418,Amal McCaskill,0,0.0,0.0,1997,49.0,1
8419,Amal McCaskill,0,0.0,0.0,1998,49.0,2
8420,Amal McCaskill,0,0.0,0.0,1999,49.0,3
8421,Amal McCaskill,0,0.0,0.0,2000,49.0,4
8422,Alex Acker,0,0.0,0.0,2006,60.0,1
8423,Alex Acker,0,0.0,0.0,2007,60.0,2
8424,Bobby Simmons,0,0.0,0.0,2006,41.0,5
8425,James Lang,0,0.0,0.0,2003,48.0,0
8426,James Lang,0,0.0,0.0,2004,48.0,1
8427,James Lang,0,0.0,0.0,2005,48.0,2
8428,Lorenzo Brown,0,0.0,0.0,2016,52.0,3
8429,Hassan Adams,0,0.0,0.0,2007,54.0,1
8430,Anderson Varejao,0,0.0,0.0,2017,30.0,13
8431,Anderson Varejao,0,0.0,0.0,2018,30.0,14
8432,Anderson Varejao,0,0.0,0.0,2019,30.0,15
8433,Tibor Pleiss,0,0.0,0.0,2010,31.0,0
8434,Tibor Pleiss,0,0.0,0.0,2011,31.0,1
8435,Tibor Pleiss,0,0.0,0.0,2012,31.0,2
8436,Tibor Pleiss,0,0.0,0.0,2013,31.0,3
8437,Tibor Pleiss,0,0.0,0.0,2014,31.0,4
8438,Mehmet Okur,0,0.0,0.0,2001,37.0,0
8439,T.J. Ford,0,0.0,0.0,2004,8.0,1
8440,Josh Childress,0,0.0,0.0,2008,6.0,4
8441,Josh Childress,0,0.0,0.0,2009,6.0,5
8442,Marc Jackson,0,0.0,0.0,1997,37.0,0
8443,Marc Jackson,0,0.0,0.0,1998,37.0,1
8444,Marc Jackson,0,0.0,0.0,1999,37.0,2
8445,Dajuan Wagner,0,0.0,0.0,2005,6.0,3
8446,Predrag Drobnjak,0,0.0,0.0,1997,48.0,0
8447,Predrag Drobnjak,0,0.0,0.0,1998,48.0,1
8448,Predrag Drobnjak,0,0.0,0.0,1999,48.0,2
8449,Predrag Drobnjak,0,0.0,0.0,2000,48.0,3
8450,Von Wafer,0,0.0,0.0,2009,39.0,4
8451,Bojan Bogdanovic,0,0.0,0.0,2011,31.0,0
8452,Bojan Bogdanovic,0,0.0,0.0,2012,31.0,1
8453,Bojan Bogdanovic,0,0.0,0.0,2013,31.0,2
8454,Henry Walker,0,0.0,0.0,2012,47.0,4
8455,Henry Walker,0,0.0,0.0,2013,47.0,5
8456,Lee Nailon,0,0.0,0.0,1999,43.0,0
8457,Moochie Norris,0,0.0,0.0,1997,33.0,1
8458,Wilson Chandler,0,0.0,0.0,2015,23.0,8
8459,Manu Ginobili,0,0.0,0.0,1999,57.0,0
8460,Manu Ginobili,0,0.0,0.0,2000,57.0,1
8461,Manu Ginobili,0,0.0,0.0,2001,57.0,2
8462,Jabari Smith,0,0.0,0.0,2002,45.0,2
8463,Grant Jerrett,0,0.0,0.0,2013,40.0,0
8464,Sebastian Telfair,0,0.0,0.0,2013,13.0,9
8465,Darius Miles,0,0.0,0.0,2006,3.0,6
8466,Darius Miles,0,0.0,0.0,2007,3.0,7
8467,Furkan Korkmaz,0,0.0,0.0,2016,26.0,0
8468,James Ennis III,0,0.0,0.0,2013,50.0,0
8469,Brandon Roy,0,0.0,0.0,2011,6.0,5
8470,Kerry Kittles,0,0.0,0.0,2000,8.0,4
8471,Sasha Vujacic,0,0.0,0.0,2011,27.0,7
8472,Sasha Vujacic,0,0.0,0.0,2012,27.0,8
8473,Sasha Vujacic,0,0.0,0.0,2014,27.0,10
8474,Justin Anderson,0,0.0,0.0,2020,21.0,5
8475,Ken Johnson,0,0.0,0.0,2001,48.0,0
8476,DerMarr Johnson,0,0.0,0.0,2002,6.0,2
8477,Samuel Dalembert,0,0.0,0.0,2002,26.0,1
8478,CJ Miles,0,0.0,0.0,2020,34.0,15
8479,Andre Roberson,0,0.0,0.0,2018,26.0,5
8480,Jeff Green,0,0.0,0.0,2011,5.0,4
8481,Francisco Elson,0,0.0,0.0,1999,41.0,0
8482,Francisco Elson,0,0.0,0.0,2000,41.0,1
8483,Francisco Elson,0,0.0,0.0,2001,41.0,2
8484,Francisco Elson,0,0.0,0.0,2002,41.0,3
8485,Jeremy Evans,0,0.0,0.0,2016,55.0,6
8486,Leon Smith,0,0.0,0.0,1999,29.0,0
8487,Leon Smith,0,0.0,0.0,2000,29.0,1
8488,Leon Smith,0,0.0,0.0,2002,29.0,3
8489,Laron Profit,0,0.0,0.0,2001,38.0,2
8490,Laron Profit,0,0.0,0.0,2002,38.0,3
8491,Laron Profit,0,0.0,0.0,2003,38.0,4
8492,Chris Mihm,0,0.0,0.0,2006,7.0,6
8493,Malcolm Lee,0,0.0,0.0,2013,43.0,2
8494,Roko Ukic,0,0.0,0.0,2005,41.0,0
8495,Roko Ukic,0,0.0,0.0,2006,41.0,1
8496,Roko Ukic,0,0.0,0.0,2007,41.0,2
8497,Festus Ezeli,0,0.0,0.0,2013,30.0,1
8498,Jonas Jerebko,0,0.0,0.0,2010,39.0,1
8499,Arnoldas Kulboka,0,0.0,0.0,2018,55.0,0
8500,Arnoldas Kulboka,0,0.0,0.0,2019,55.0,1
8501,Arnoldas Kulboka,0,0.0,0.0,2020,55.0,2
8502,Ante Zizic,0,0.0,0.0,2016,23.0,0
8503,Marcus Haislip,0,0.0,0.0,2005,13.0,3
8504,Marcus Haislip,0,0.0,0.0,2006,13.0,4
8505,Marcus Haislip,0,0.0,0.0,2007,13.0,5
8506,Marcus Haislip,0,0.0,0.0,2008,13.0,6
8507,Michael Porter Jr.,0,0.0,0.0,2018,14.0,0
8508,Tremaine Fowlkes,0,0.0,0.0,1998,54.0,0
8509,Tremaine Fowlkes,0,0.0,0.0,1999,54.0,1
8510,Tremaine Fowlkes,0,0.0,0.0,2000,54.0,2
8511,Kosta Perovic,0,0.0,0.0,2006,38.0,0
8512,Maceo Baston,0,0.0,0.0,1998,58.0,0
8513,Maceo Baston,0,0.0,0.0,1999,58.0,1
8514,Maceo Baston,0,0.0,0.0,2000,58.0,2
8515,Maceo Baston,0,0.0,0.0,2001,58.0,3
8516,Maceo Baston,0,0.0,0.0,2003,58.0,5
8517,Maceo Baston,0,0.0,0.0,2004,58.0,6
8518,Maceo Baston,0,0.0,0.0,2005,58.0,7
